Episode 117 | steps=100 | base= -127.10 | shaped=   -3.24 | together= 31.6/step ( 98.8%) | coal_bonus=  94.88 | coop_attackers=  625 | loss=-0.0736 | entropy=3.021 | saved
Episode 118 | steps=100 | base= -134.00 | shaped=   69.65 | together= 31.6/step ( 98.9%) | coal_bonus= 145.92 | coop_attackers=  930 | loss=-0.0172 | entropy=3.018 | saved
Episode 119 | steps=100 | base= -147.40 | shaped=   69.44 | together= 30.9/step ( 96.4%) | coal_bonus= 161.28 | coop_attackers= 1020 | loss=-0.0269 | entropy=3.018 | saved
Episode 120 | steps=100 | base= -144.40 | shaped=   60.95 | together= 31.7/step ( 98.9%) | coal_bonus= 151.52 | coop_attackers=  958 | loss=-0.0398 | entropy=3.015 | saved


Episode 101 | steps=100 | base= -113.50 | shaped=    4.65 | together= 31.6/step ( 98.9%) | coal_bonus=  85.76 | coop_attackers=  559 | loss=-0.0687 | entropy=3.007 | saved
Episode 102 | steps=100 | base= -146.40 | shaped=   91.99 | together= 31.3/step ( 97.9%) | coal_bonus= 175.04 | coop_attackers= 1099 | loss=-0.0162 | entropy=3.009 | saved
Episode 103 | steps=100 | base= -141.60 | shaped=   61.60 | together= 31.4/step ( 98.2%) | coal_bonus= 151.04 | coop_attackers=  960 | loss=-0.0484 | entropy=3.009 | saved
Episode 104 | steps=100 | base= -147.10 | shaped=  102.09 | together= 31.4/step ( 98.0%) | coal_bonus= 179.36 | coop_attackers= 1130 | loss=-0.0260 | entropy=2.998 | saved
Episode 105 | steps=100 | base= -145.10 | shaped=   35.64 | together= 31.8/step ( 99.5%) | coal_bonus= 137.28 | coop_attackers=  879 | loss=-0.0887 | entropy=2.990 | saved
Episode 106 | steps=100 | base= -130.01 | shaped=  155.26 | together= 31.6/step ( 99.1%) | coal_bonus= 193.44 | coop_attackers= 1224 | loss=-0.0059 | entropy=2.969 | saved
Episode 107 | steps=100 | base= -157.80 | shaped=  108.87 | together= 31.6/step ( 98.7%) | coal_bonus= 193.76 | coop_attackers= 1220 | loss=-0.0740 | entropy=2.953 | saved
Episode 108 | steps=100 | base= -159.20 | shaped=  137.34 | together= 31.6/step ( 98.8%) | coal_bonus= 208.32 | coop_attackers= 1309 | loss=-0.0650 | entropy=2.926 | saved
Episode 109 | steps=100 | base= -153.92 | shaped=  202.57 | together= 30.5/step ( 98.7%) | coal_bonus= 248.64 | coop_attackers= 1562 | loss=-0.0752 | entropy=2.844 | saved
Episode 110 | steps=100 | base= -173.04 | shaped=  189.89 | together= 31.1/step ( 99.3%) | coal_bonus= 255.68 | coop_attackers= 1601 | loss=-0.1258 | entropy=2.735 | saved
Episode 111 | steps=100 | base= -158.23 | shaped=  249.79 | together= 30.1/step ( 99.7%) | coal_bonus= 283.84 | coop_attackers= 1779 | loss=-0.1259 | entropy=2.589 | saved
Episode 112 | steps=100 | base= -184.00 | shaped=  229.24 | together= 31.0/step ( 99.5%) | coal_bonus= 295.04 | coop_attackers= 1850 | loss=-0.1561 | entropy=2.495 | saved
Episode 113 | steps=100 | base= -182.71 | shaped=  220.95 | together= 30.8/step ( 99.8%) | coal_bonus= 284.80 | coop_attackers= 1786 | loss=-0.1717 | entropy=2.481 | saved
Episode 114 | steps=100 | base= -145.97 | shaped=  287.42 | together= 29.6/step ( 99.6%) | coal_bonus= 300.48 | coop_attackers= 1881 | loss=-0.1840 | entropy=2.393 | saved
Episode 115 | steps=100 | base= -125.45 | shaped=  286.81 | together= 26.9/step ( 98.4%) | coal_bonus= 285.12 | coop_attackers= 1784 | loss=-0.1682 | entropy=2.307 | saved
Episode 116 | steps=100 | base= -113.47 | shaped=  291.33 | together= 26.4/step (100.0%) | coal_bonus= 275.84 | coop_attackers= 1729 | loss=-0.1835 | entropy=2.238 | saved
Episode 117 | steps=100 | base=  -88.36 | shaped=  288.10 | together= 24.9/step ( 99.3%) | coal_bonus= 256.80 | coop_attackers= 1608 | loss=-0.1929 | entropy=2.259 | saved
Episode 118 | steps=100 | base=  -91.35 | shaped=  336.28 | together= 25.4/step (100.0%) | coal_bonus= 286.40 | coop_attackers= 1792 | loss=-0.1813 | entropy=2.217 | saved
Episode 119 | steps=100 | base=  -53.45 | shaped=  328.48 | together= 23.2/step ( 99.4%) | coal_bonus= 252.00 | coop_attackers= 1579 | loss=-0.2224 | entropy=2.222 | saved
Episode 120 | steps=100 | base=  -39.24 | shaped=  362.61 | together= 22.1/step (100.0%) | coal_bonus= 260.16 | coop_attackers= 1628 | loss=-0.2223 | entropy=2.143 | saved



Episode 121 | steps=100 | base=   -5.00 | shaped=  348.33 | together= 19.7/step (100.0%) | coal_bonus= 224.48 | coop_attackers= 1414 | loss=-0.2670 | entropy=2.132 | saved
Episode 122 | steps=100 | base=  -25.71 | shaped=  337.33 | together= 20.6/step ( 98.8%) | coal_bonus= 234.24 | coop_attackers= 1472 | loss=-0.2688 | entropy=2.104 | saved
Episode 123 | steps=100 | base=  -31.85 | shaped=  336.99 | together= 20.3/step ( 99.1%) | coal_bonus= 240.64 | coop_attackers= 1511 | loss=-0.2625 | entropy=2.137 | saved
Episode 124 | steps=100 | base=  -50.08 | shaped=  319.60 | together= 20.9/step ( 99.9%) | coal_bonus= 243.04 | coop_attackers= 1525 | loss=-0.2264 | entropy=2.150 | saved
Episode 125 | steps=100 | base=  -45.52 | shaped=  360.87 | together= 21.7/step ( 99.1%) | coal_bonus= 267.52 | coop_attackers= 1674 | loss=-0.1972 | entropy=2.077 | saved
Episode 126 | steps=100 | base=  -14.84 | shaped=  363.68 | together= 20.6/step (100.0%) | coal_bonus= 242.56 | coop_attackers= 1523 | loss=-0.3020 | entropy=2.091 | saved
Episode 127 | steps=100 | base=  -45.36 | shaped=  348.83 | together= 21.8/step ( 98.7%) | coal_bonus= 256.64 | coop_attackers= 1611 | loss=-0.2561 | entropy=2.107 | saved
Episode 128 | steps=100 | base=  -20.21 | shaped=  337.14 | together= 19.8/step ( 98.5%) | coal_bonus= 233.28 | coop_attackers= 1459 | loss=-0.2535 | entropy=2.104 | saved
Episode 129 | steps=100 | base=  -45.08 | shaped=  353.01 | together= 21.2/step ( 98.5%) | coal_bonus= 260.80 | coop_attackers= 1633 | loss=-0.2177 | entropy=2.032 | saved
Episode 130 | steps=100 | base=   10.79 | shaped=  345.27 | together= 18.1/step ( 99.8%) | coal_bonus= 208.16 | coop_attackers= 1309 | loss=-0.2810 | entropy=2.093 | saved
Episode 131 | steps=100 | base=  -26.31 | shaped=  351.23 | together= 20.0/step (100.0%) | coal_bonus= 242.88 | coop_attackers= 1521 | loss=-0.2095 | entropy=2.052 | saved
Episode 132 | steps=100 | base=  -47.74 | shaped=  321.41 | together= 20.9/step (100.0%) | coal_bonus= 243.84 | coop_attackers= 1526 | loss=-0.2248 | entropy=2.168 | saved
Episode 133 | steps=100 | base=  -75.66 | shaped=  306.15 | together= 22.6/step (100.0%) | coal_bonus= 256.16 | coop_attackers= 1604 | loss=-0.2023 | entropy=2.200 | saved
Episode 134 | steps=100 | base=  -24.84 | shaped=  351.08 | together= 20.4/step ( 97.4%) | coal_bonus= 242.24 | coop_attackers= 1530 | loss=-0.1989 | entropy=2.251 | saved
Episode 135 | steps=100 | base=  -51.41 | shaped=  367.35 | together= 23.4/step ( 99.9%) | coal_bonus= 274.56 | coop_attackers= 1718 | loss=-0.2425 | entropy=2.229 | saved
Episode 136 | steps=100 | base=  -46.07 | shaped=  335.20 | together= 20.9/step ( 99.0%) | coal_bonus= 249.76 | coop_attackers= 1568 | loss=-0.2436 | entropy=2.200 | saved
Episode 137 | steps=100 | base=  -77.10 | shaped=  367.74 | together= 24.5/step ( 99.8%) | coal_bonus= 297.60 | coop_attackers= 1863 | loss=-0.2191 | entropy=2.198 | saved
Episode 138 | steps=100 | base=  -17.20 | shaped=  348.40 | together= 20.1/step (100.0%) | coal_bonus= 236.16 | coop_attackers= 1478 | loss=-0.2663 | entropy=2.201 | saved
Episode 139 | steps=100 | base=  -37.52 | shaped=  359.91 | together= 21.1/step ( 99.2%) | coal_bonus= 260.00 | coop_attackers= 1631 | loss=-0.2371 | entropy=2.146 | saved
Episode 140 | steps=100 | base=  -24.32 | shaped=  334.85 | together= 19.8/step ( 97.5%) | coal_bonus= 232.64 | coop_attackers= 1470 | loss=-0.3065 | entropy=2.167 | saved
